ID,POSITION,NAME,ALLIANCE,POWER,HIGHEST_POWER,KP,DEATHS,RSS_ASSIST,T4_KILLS,T5_KILLS,TIMESTAMP
153672254,281,ᴼᵐ Rascal,[OM/1]OGAH MUNDURR,21.941M,21.941M,45.609M,676.62K,51.937M,3.679M,153.33K,2023-09-10 17:32:40.140992
153175442,282,NBNCᴼᴹ,[HAFN]Childpredators,21.922M,23.003M,49.995M,1.8749M,1.2095B,3.072M,223.83K,2023-09-10 17:33:02.424434
153834601,283,Vabera,[OM/1]OGAH MUNDURR,22M,22.004M,37.628M,605.09K,168.68M,2.8565M,326.6K,2023-09-10 17:33:23.027928
153269443,284,SenseiStorm,[OM/1]OGAH MUNDURR,21.81M,21.81M,2.3152M,111.94K,0,104.11K,0,2023-09-10 17:33:43.521992
153046101,285,ᵀᴱCT乡ROCK,[G~KL]Knight's Lion Heart,21.773M,21.773M,22.575M,160.97K,6.395M,1.6043M,12.37K,2023-09-10 17:34:03.011331
153738509,286,xvHADD,[OM/1]OGAH MUNDURR,21.845M,22.008M,32.612M,544.55K,43.111M,2.5776M,239.21K,2023-09-10 17:34:22.790602
153588571,287,ᵀᴱ eMpaKTO,[1/TE]Twilight~Errant,21.632M,22.233M,101.38M,1.2793M,89.514M,7.4491M,272.17K,2023-09-10 17:34:42.121893
151247178,288,Your Reaper,[31Ws]Whisky & Soda,21.655M,22.177M,13.332M,704.72K,21.521M,717.8K,253.86K,2023-09-10 17:35:01.286706
153574718,289,ᵛᶰVANTHAIBK,[31Ws]Whisky & Soda,21.985M,21.985M,6.918M,391.65K,0,474.86K,105.66K,2023-09-10 17:35:21.383632
153225883,290,ᴼᴹHancuK,[G31N]GANENDRA~AMERTA,21.444M,23.405M,111.32M,1.5088M,3.5364B,7.6354M,333.93K,2023-09-10 17:35:42.116023
150321755,291,ʷˢB Mirror,[31Ws]Whisky & Soda,21.407M,23.002M,19.003M,938.35K,0,1.5323M,24.67K,2023-09-10 17:36:01.491682
153071678,292,republik askar,[31Ws]Whisky & Soda,21.429M,21.429M,9.051M,155.12K,2.2M,615.67K,56.997K,2023-09-10 17:36:20.774242
90949409,293,destan80,[OM/1]OGAH MUNDURR,21.451M,21.788M,38.649M,554.94K,157.29M,3.2053M,207.57K,2023-09-10 17:36:39.912188
153752352,294,ᴼᵐReeii,[OM/1]OGAH MUNDURR,21.623M,22.49M,60.708M,1.3996M,467.19M,4.4702M,545.6K,2023-09-10 17:37:00.381943
151169949,295,fab20,[31WS]Whisky & Soda,21.497M,24.223M,8.5628M,1.1795M,2.9295M,690.23K,55.05K,2023-09-10 17:37:21.050925
152995682,296,ᵀᴱTrident,[1/TE]Twilight~Errant,21.264M,21.597M,61.574M,1.1229M,29.782M,4.7445M,652.34K,2023-09-10 17:37:42.413147
153104321,297,ʷˢManchkha,[31Ws]Whisky & Soda,21.289M,21.289M,13.373M,618.26K,125.53M,913.54K,55.093K,2023-09-10 17:38:03.525943
153734233,298,ᴼᵐviora,#error#,21.216M,21.216M,2.2615M,67.603K,29.194M,141.3K,26.918K,2023-09-10 17:38:26.658538
151217816,299,ᴳᵇDouglas,[31Ws]Whisky & Soda,21.239M,21.242M,4.8301M,413.21K,19.221M,294.8K,52.024K,2023-09-10 17:38:47.039448
147797358,300,ᴼᴹ kurama,[OM/1]OGAH MUNDURR,21.273M,21.273M,34.105M,1.1048M,53.831M,2.7419M,235.9K,2023-09-10 17:39:08.091489
